n,native_learn,learn_unlearn,unlearn10000,0.06247568130493164,0.7867088317871094,0.5538554191589355
10000,0.04685568809509277,0.7771854400634766,0.5624794960021973
10000,0.04685688018798828,0.6562063694000244,0.4687328338623047
10000,0.04685258865356445,0.5780696868896484,0.5156056880950928
10000,0.04687047004699707,0.5468380451202393,0.4530932903289795
10000,0.031248092651367188,0.5624439716339111,0.4374675750732422
10000,0.038312673568725586,0.5503435134887695,0.4428694248199463
10000,0.04685783386230469,0.578070878982544,0.437483549118042
10000,0.031230926513671875,0.593693733215332,0.4374866485595703
10000,0.046855926513671875,0.5624630451202393,0.453110933303833
11000,0.046869754791259766,0.5780682563781738,0.468707799911499
11000,0.046854257583618164,0.6249394416809082,0.4999837875366211
11000,0.04687380790710449,0.6157824993133545,0.4687342643737793
11000,0.06248331069946289,0.60933518409729,0.4530916213989258
11000,0.04687643051147461,0.6093170642852783,0.4687349796295166
11000,0.04685401916503906,0.5780878067016602,0.4843573570251465
11000,0.04687333106994629,0.64056396484375,0.5156068801879883
11000,0.04685568809509277,0.6249432563781738,0.484356164932251
11000,0.04685473442077637,0.6249430179595947,0.4687323570251465
11000,0.04685664176940918,0.5936918258666992,0.4843592643737793
12000,0.04685497283935547,0.6249570846557617,0.4999818801879883
12000,0.04685568809509277,0.6405611038208008,0.4999828338623047
12000,0.04685568809509277,0.6562039852142334,0.49998044967651367
12000,0.06249547004699707,0.640601634979248,0.48513078689575195
12000,0.04687237739562988,0.6562099456787109,0.49996256828308105
12000,0.04685544967651367,0.6249582767486572,0.4843578338623047
12000,0.04685807228088379,0.6718294620513916,0.5156047344207764
12000,0.06247997283935547,0.6405642032623291,0.5156049728393555
12000,0.04685473442077637,0.624941349029541,0.5156047344207764
12000,0.04687333106994629,0.6249613761901855,0.5624594688415527
13000,0.07810044288635254,0.6718306541442871,0.5156073570251465
13000,0.04688858985900879,0.6874356269836426,0.5780863761901855
13000,0.06249547004699707,0.7408664226531982,0.6228632926940918
13000,0.06247830390930176,0.6874535083770752,0.5468544960021973
13000,0.062479496002197266,0.7030782699584961,0.5155870914459229
13000,0.06248116493225098,0.6718120574951172,0.5156064033508301
13000,0.0624995231628418,0.6707744598388672,0.5155870914459229
13000,0.06247901916503906,0.6718339920043945,0.5156047344207764
13000,0.04685521125793457,0.6562032699584961,0.5468525886535645
13000,0.06247901916503906,0.65618896484375,0.5292463302612305
14000,0.062479257583618164,0.7812001705169678,0.54685378074646
14000,0.06249547004699707,0.7499315738677979,0.5468382835388184
14000,0.06248044967651367,0.7343084812164307,0.53122878074646
14000,0.07812213897705078,0.7811827659606934,0.5312297344207764
14000,0.046855926513671875,0.7655770778656006,0.5468320846557617
14000,0.07810258865356445,0.7811810970306396,0.5130407810211182
14000,0.04685807228088379,0.7655766010284424,0.5433971881866455
14000,0.06247878074645996,0.7655577659606934,0.5468521118164062
14000,0.062477827072143555,0.7343084812164307,0.531231164932251
14000,0.06249713897705078,0.7655553817749023,0.5468358993530273
15000,0.06249523162841797,0.749932050704956,0.5624616146087646
15000,0.062497615814208984,0.7499315738677979,0.5781021118164062
15000,0.07812047004699707,0.7343242168426514,0.57808518409729
15000,0.06248044967651367,0.7217144966125488,0.5468525886535645
15000,0.06247878074645996,0.7499520778656006,0.5781018733978271
15000,0.06247997283935547,0.6874511241912842,0.5624778270721436
15000,0.06249499320983887,0.7968034744262695,0.578087329864502
15000,0.062494516372680664,0.7187209129333496,0.5559086799621582
15000,0.07810163497924805,0.7343120574951172,0.5624754428863525
