n,native_learn,learn_unlearn,unlearn
60000,0.2118816375732422,1.5841004848480225,2.1727535724639893
61000,0.22986316680908203,1.5111181735992432,2.2157371044158936
62000,0.2048795223236084,1.5581083297729492,2.1987416744232178
63000,0.20585989952087402,1.5191328525543213,2.2207517623901367
64000,0.21787095069885254,1.5750808715820312,2.246716260910034
65000,0.23585915565490723,1.5621085166931152,2.296689987182617
66000,0.21086573600769043,1.598066806793213,2.404636859893799
67000,0.21085333824157715,1.6070795059204102,2.431633710861206
68000,0.2308666706085205,1.6130774021148682,2.4975697994232178
69000,0.23885583877563477,1.6440410614013672,2.5546915531158447
70000,0.22886419296264648,1.6890177726745605,2.543550968170166
71000,0.22886180877685547,1.6380441188812256,2.551544427871704
72000,0.23383808135986328,1.7100036144256592,2.6155288219451904
73000,0.2478470802307129,1.6580331325531006,2.5495409965515137
74000,0.2518486976623535,1.7260105609893799,2.8613688945770264
75000,0.2358388900756836,1.7489802837371826,2.6664977073669434
76000,0.2488560676574707,1.716001033782959,2.674461603164673
77000,0.2378542423248291,1.7130014896392822,2.6195080280303955
78000,0.2448577880859375,1.7260096073150635,2.650482654571533
79000,0.23884129524230957,1.7279927730560303,2.6475067138671875
80000,0.2368459701538086,1.7390069961547852,2.6335010528564453
81000,0.23786163330078125,1.7430031299591064,2.6185009479522705
82000,0.24185943603515625,1.714019536972046,2.7004551887512207
83000,0.27281951904296875,1.7659895420074463,2.7264633178710938
84000,0.24785518646240234,1.7350068092346191,2.749437093734741
85000,0.26384758949279785,1.7289903163909912,2.7953994274139404
86000,0.2608299255371094,1.8269352912902832,2.873377561569214
87000,0.27284669876098633,1.789980411529541,2.8633570671081543
88000,0.2548508644104004,1.7799818515777588,2.8683598041534424
89000,0.2668180465698242,1.7889599800109863,2.916358232498169
90000,0.2818288803100586,1.7729830741882324,2.890350580215454
91000,0.26282763481140137,1.8119466304779053,3.031285047531128
92000,0.2808372974395752,1.838949203491211,3.0322647094726562
93000,0.27681803703308105,1.8619182109832764,3.089252233505249
94000,0.27983689308166504,1.8679308891296387,3.061250686645508
95000,0.3008265495300293,1.8619358539581299,3.1082191467285156
96000,0.26484060287475586,1.8619184494018555,3.119220733642578
97000,0.2798285484313965,2.2617061138153076,3.2501513957977295
98000,0.29282689094543457,1.8669302463531494,3.2011754512786865
99000,0.2918055057525635,1.8969128131866455,3.192197322845459
10000,0.04794645309448242,0.5576620101928711,0.48075079917907715
10000,0.04196929931640625,0.5806677341461182,0.475738525390625
10000,0.04396533966064453,0.5406723022460938,0.44875431060791016
10000,0.04597067832946777,0.5756704807281494,0.48172831535339355
10000,0.03895425796508789,0.5416910648345947,0.47874903678894043
10000,0.037973880767822266,0.573652982711792,0.47373223304748535
10000,0.04396963119506836,0.5706734657287598,0.4547443389892578
10000,0.0379488468170166,0.571671724319458,0.46276402473449707
10000,0.05196809768676758,0.5456695556640625,0.49771571159362793
11000,0.04397320747375488,0.6016557216644287,0.5306963920593262
11000,0.04696941375732422,0.6346187591552734,0.5337047576904297
11000,0.04597067832946777,0.5966615676879883,0.5556881427764893
11000,0.04497170448303223,0.586663007736206,0.519709587097168
11000,0.0559389591217041,0.5986566543579102,0.5647046566009521
11000,0.04295158386230469,0.5836477279663086,0.537714958190918
11000,0.04195737838745117,0.5896627902984619,0.547706127166748
11000,0.04896950721740723,0.6016538143157959,0.5207052230834961
11000,0.04295945167541504,0.6456313133239746,0.538698673248291
12000,0.04896187782287598,0.66162109375,0.5806770324707031
12000,0.04996848106384277,0.6436142921447754,0.5856657028198242
12000,0.052968502044677734,0.7575652599334717,0.5696744918823242
12000,0.059963226318359375,0.6596038341522217,0.592663049697876
12000,0.04897141456604004,0.6436316967010498,0.5996594429016113
12000,0.047968387603759766,0.6536071300506592,0.5816683769226074
12000,0.04897189140319824,0.6526250839233398,0.5806689262390137
12000,0.05096936225891113,0.642632007598877,0.5966610908508301
12000,0.059958457946777344,0.714590311050415,0.7106001377105713
13000,0.05195975303649902,0.655606746673584,0.6496398448944092
13000,0.05795717239379883,0.7095942497253418,0.6306672096252441
13000,0.05695819854736328,0.6526267528533936,0.6256504058837891
13000,0.057961463928222656,0.6905860900878906,0.6146354675292969
13000,0.057959556579589844,0.6566054821014404,0.6276471614837646
13000,0.05793929100036621,0.657623291015625,0.6056804656982422
13000,0.05296611785888672,0.6755952835083008,0.5986809730529785
13000,0.05995583534240723,0.6676018238067627,0.6066598892211914
13000,0.055962324142456055,0.668614387512207,0.6186506748199463
14000,0.056954145431518555,0.8424992561340332,0.7325928211212158
14000,0.06595706939697266,0.778536319732666,0.6566288471221924
14000,0.05796647071838379,0.7845499515533447,0.6736161708831787
14000,0.05793881416320801,0.75057053565979,0.6456570625305176
14000,0.05895590782165527,0.7745554447174072,0.6676285266876221
14000,0.05694079399108887,0.7655603885650635,0.6966254711151123
14000,0.0669550895690918,0.768540620803833,0.6586287021636963
14000,0.05796480178833008,0.8015398979187012,0.6696176528930664
14000,0.06895828247070312,0.792546272277832,0.6716187000274658
15000,0.07395553588867188,0.76656174659729,0.7495691776275635
15000,0.06893253326416016,0.7145910263061523,0.7575936317443848
15000,0.06995129585266113,0.7465715408325195,0.7195961475372314
15000,0.07292962074279785,0.7295660972595215,0.7495980262756348
15000,0.06095314025878906,0.7615630626678467,0.7076058387756348
15000,0.06096220016479492,0.732579231262207,0.7125959396362305
15000,0.07193136215209961,0.7445735931396484,0.7266116142272949
15000,0.06696510314941406,0.7105755805969238,0.738579511642456
15000,0.06193900108337402,0.7425563335418701,0.7296078205108643
16000,0.07395315170288086,0.7685420513153076,0.7575685977935791
16000,0.06593513488769531,0.78153395652771,0.7885756492614746
16000,0.06693768501281738,0.8105177879333496,0.7475769519805908
16000,0.06793904304504395,0.7575478553771973,0.7755734920501709
16000,0.06895875930786133,0.8025240898132324,0.7645869255065918
16000,0.06995892524719238,0.7875301837921143,0.766563892364502
16000,0.0769352912902832,0.7795352935791016,0.7565884590148926
16000,0.07194685935974121,0.780534029006958,0.7525718212127686
16000,0.07893037796020508,0.7595639228820801,0.7635917663574219
17000,0.06993436813354492,0.8424985408782959,0.8115599155426025
17000,0.0689389705657959,0.7875478267669678,0.7955467700958252
17000,0.08692264556884766,0.8205125331878662,0.8155593872070312
17000,0.06993341445922852,0.7915287017822266,0.8255510330200195
17000,0.07892870903015137,0.8295257091522217,0.8005690574645996
17000,0.08794665336608887,0.7995259761810303,0.8295247554779053
17000,0.07093501091003418,0.782534122467041,0.8265354633331299
17000,0.08195209503173828,0.8125171661376953,0.8555192947387695
17000,0.07495641708374023,0.7785375118255615,0.8035666942596436
18000,0.07995176315307617,0.8565125465393066,0.8145351409912109
18000,0.08095026016235352,0.8834934234619141,1.013441801071167
18000,0.07695198059082031,0.8484961986541748,0.8305256366729736
18000,0.08395504951477051,0.8434994220733643,0.831526517868042
18000,0.08794808387756348,0.839500904083252,0.8635115623474121
18000,0.08494114875793457,0.8235106468200684,0.8155410289764404
18000,0.07895278930664062,0.8295068740844727,0.8445181846618652
18000,0.07593011856079102,0.8355042934417725,0.8235547542572021
18000,0.07595396041870117,0.8315243721008301,0.8115384578704834
19000,0.07892823219299316,0.866504430770874,0.9274840354919434
19000,0.07893061637878418,0.9074618816375732,0.886516809463501
19000,0.08094596862792969,0.8794972896575928,0.8894970417022705
19000,0.08392596244812012,0.8954861164093018,0.9095027446746826
19000,0.08094382286071777,0.8844776153564453,0.8855011463165283
19000,0.10593605041503906,0.8804962635040283,0.8625092506408691
19000,0.08392691612243652,0.874481201171875,0.9294922351837158
19000,0.07895565032958984,0.8924911022186279,0.8905174732208252
19000,0.07995176315307617,0.855492115020752,0.8814964294433594
20000,0.08192825317382812,0.9044661521911621,0.952479362487793
20000,0.09394264221191406,0.8754990100860596,0.9124772548675537
20000,0.08694291114807129,0.9134595394134521,0.8974936008453369
20000,0.09495091438293457,0.8994667530059814,0.9034833908081055
20000,0.08692789077758789,0.8884932994842529,0.8834989070892334
20000,0.08992290496826172,0.9044811725616455,0.893496036529541
20000,0.08092784881591797,0.8984673023223877,0.9094867706298828
20000,0.08892059326171875,0.9194574356079102,0.9214987754821777
20000,0.08692669868469238,0.913477897644043,0.9075040817260742
21000,0.09591913223266602,0.9064624309539795,1.0064301490783691
21000,0.08992671966552734,0.937462329864502,1.0254321098327637
21000,0.09392094612121582,0.9184746742248535,0.9824621677398682
21000,0.08694696426391602,0.9624309539794922,1.0344107151031494
21000,0.08793187141418457,0.9504380226135254,0.9894351959228516
21000,0.09794092178344727,0.9194552898406982,1.021399736404419
21000,0.08892321586608887,0.9124588966369629,1.0004527568817139
21000,0.09194588661193848,0.920454740524292,1.0124452114105225
21000,0.09194779396057129,0.9574508666992188,1.0414044857025146
22000,0.09392356872558594,0.9684453010559082,1.067413330078125
22000,0.09394955635070801,0.9494609832763672,1.042405128479004
22000,0.11092090606689453,0.9294497966766357,1.0673987865447998
22000,0.09094500541687012,0.9584522247314453,1.035409927368164
22000,0.09694266319274902,0.9264702796936035,1.0653939247131348
22000,0.09894561767578125,0.9564528465270996,1.0454010963439941
22000,0.10793161392211914,0.9584357738494873,1.0354132652282715
22000,0.1289222240447998,0.9994266033172607,1.1083672046661377
22000,0.1409156322479248,0.9704432487487793,1.3182463645935059
23000,0.10693573951721191,1.0843796730041504,1.2892625331878662
23000,0.09894037246704102,0.9874162673950195,1.0833806991577148
23000,0.10993504524230957,0.9814407825469971,1.0773861408233643
23000,0.09694075584411621,0.9864184856414795,1.0983777046203613
23000,0.1139378547668457,1.0104076862335205,1.1203608512878418
23000,0.09694337844848633,0.948455810546875,1.1193616390228271
23000,0.09694170951843262,0.95945143699646,1.2652795314788818
23000,0.09693551063537598,0.962449312210083,1.0823888778686523
23000,0.10091757774353027,0.9664475917816162,1.1143839359283447
24000,0.10791468620300293,0.9924323558807373,1.1653544902801514
24000,0.10848188400268555,1.0343902111053467,1.2043099403381348
24000,0.10793685913085938,1.0533804893493652,1.1333529949188232
24000,0.1239020824432373,1.0453827381134033,1.1273810863494873
24000,0.11692357063293457,1.005425214767456,1.172316312789917
24000,0.10893535614013672,0.985435962677002,1.1663286685943604
24000,0.11790895462036133,1.00742506980896,1.1403706073760986
24000,0.11191010475158691,1.001408338546753,1.1333744525909424
24000,0.10694146156311035,0.9924297332763672,1.151343584060669
25000,0.10891366004943848,1.0174174308776855,1.2123301029205322
25000,0.10291361808776855,1.0164170265197754,1.2093348503112793
25000,0.12192344665527344,1.0434024333953857,1.204315423965454
25000,0.1159067153930664,1.0233960151672363,1.1903443336486816
25000,0.10794281959533691,1.0374062061309814,1.178328037261963
25000,0.10393857955932617,1.0104224681854248,1.1963157653808594
25000,0.11493730545043945,0.996429443359375,1.1883208751678467
25000,0.10893917083740234,1.0413854122161865,1.2093288898468018
25000,0.12391996383666992,1.0273935794830322,1.1903111934661865
26000,0.13291120529174805,1.030390977859497,1.250295639038086
26000,0.10791254043579102,1.0593745708465576,1.2203092575073242
26000,0.11993241310119629,1.075366735458374,1.200336217880249
26000,0.12790250778198242,1.0793821811676025,1.2383108139038086
26000,0.1189115047454834,1.0563955307006836,1.2453088760375977
26000,0.10591411590576172,1.0333905220031738,1.2003381252288818
26000,0.1069190502166748,1.0453836917877197,1.2053310871124268
26000,0.10793113708496094,1.076364278793335,1.194321870803833
26000,0.11690878868103027,1.0364060401916504,1.193342685699463
27000,0.12490034103393555,1.0613737106323242,1.2613046169281006
27000,0.1149284839630127,1.0903570652008057,1.2522757053375244
27000,0.1219332218170166,1.0433845520019531,1.2742550373077393
27000,0.11692953109741211,1.052396297454834,1.2962608337402344
27000,0.11093521118164062,1.0384039878845215,1.288285732269287
27000,0.1159369945526123,1.0913567543029785,1.2622811794281006
27000,0.1129140853881836,1.0444021224975586,1.2592768669128418
27000,0.12392091751098633,1.070368766784668,1.291266918182373
27000,0.12692666053771973,1.1173596382141113,1.339217185974121
28000,0.12290406227111816,1.0763654708862305,1.2942843437194824
28000,0.11293530464172363,1.116342544555664,1.3092339038848877
28000,0.12689852714538574,1.0803635120391846,1.3142757415771484
28000,0.1179354190826416,1.0693695545196533,1.3012559413909912
28000,0.1139078140258789,1.1003708839416504,1.351252794265747
28000,0.12090730667114258,1.0733668804168701,1.2992773056030273
28000,0.11892867088317871,1.0613913536071777,1.3082568645477295
28000,0.12293195724487305,1.0843780040740967,1.3062536716461182
28000,0.11790585517883301,1.098371982574463,1.333261489868164
29000,0.11791229248046875,1.1123640537261963,1.3962221145629883
29000,0.14191627502441406,1.1143627166748047,1.4031989574432373
29000,0.12790560722351074,1.1043498516082764,1.3862268924713135
29000,0.12791800498962402,1.112363576889038,1.4002060890197754
29000,0.12190127372741699,1.088379144668579,1.3742377758026123
29000,0.1209268569946289,1.1723108291625977,1.3802127838134766
29000,0.11793065071105957,1.0923736095428467,1.4091954231262207
29000,0.12090754508972168,1.0873589515686035,1.3992211818695068
29000,0.1229095458984375,1.1023647785186768,1.3862278461456299
30000,0.13292264938354492,1.1253571510314941,1.4341809749603271
30000,0.13489937782287598,1.1643149852752686,1.4411945343017578
30000,0.12892842292785645,1.164332389831543,1.442176103591919
30000,0.13492083549499512,1.1463453769683838,1.476149559020996
30000,0.12690329551696777,1.1283564567565918,1.4501771926879883
30000,0.13791108131408691,1.1323521137237549,1.476163387298584
30000,0.1309223175048828,1.1073668003082275,1.4701611995697021
30000,0.12792253494262695,1.141327142715454,1.4201879501342773
30000,0.12590312957763672,1.1033689975738525,1.4352033138275146
31000,0.15389060974121094,1.1373333930969238,1.4761765003204346
31000,0.1349170207977295,1.120359182357788,1.5051450729370117
31000,0.14390921592712402,1.1183598041534424,1.4751620292663574
31000,0.12991976737976074,1.1073668003082275,1.4961462020874023
31000,0.12192273139953613,1.1143629550933838,1.4831576347351074
31000,0.12192416191101074,1.1183416843414307,1.5101423263549805
31000,0.14589524269104004,1.1384224891662598,1.4861726760864258
31000,0.13888883590698242,1.1653344631195068,1.4941558837890625
31000,0.12892389297485352,1.1673128604888916,1.4931285381317139
32000,0.1309044361114502,1.1453256607055664,1.52313232421875
32000,0.14291596412658691,1.1603174209594727,1.5221104621887207
32000,0.12692642211914062,1.1833040714263916,1.5201308727264404
32000,0.13989496231079102,1.1803057193756104,1.5071611404418945
32000,0.148911714553833,1.1603364944458008,1.5031423568725586
32000,0.13590168952941895,1.1613173484802246,1.5141382217407227
32000,0.13091444969177246,1.1533401012420654,1.5561182498931885
32000,0.13789582252502441,1.1473438739776611,1.5451231002807617
32000,0.14591026306152344,1.1992974281311035,1.5550830364227295
33000,0.13289999961853027,1.1683130264282227,1.5621256828308105
33000,0.13689827919006348,1.1703109741210938,1.576120138168335
33000,0.12890386581420898,1.189300775527954,1.5001640319824219
33000,0.14288902282714844,1.203291416168213,1.522155523300171
33000,0.14691710472106934,1.1833207607269287,1.5181350708007812
33000,0.1498887538909912,1.2063112258911133,1.5251514911651611
33000,0.1329188346862793,1.1793262958526611,1.5151355266571045
33000,0.14289641380310059,1.15433931350708,1.5181341171264648
33000,0.12990260124206543,1.1793255805969238,1.5341448783874512
34000,0.13892483711242676,1.201294183731079,1.5651049613952637
34000,0.13592004776000977,1.1982958316802979,1.544145107269287
34000,0.14191603660583496,1.2033121585845947,1.5840954780578613
34000,0.15189003944396973,1.2272977828979492,1.5561320781707764
34000,0.13989853858947754,1.217284917831421,1.5591297149658203
34000,0.1338958740234375,1.231276512145996,1.574125051498413
34000,0.14289546012878418,1.2013113498687744,1.5641276836395264
34000,0.1369011402130127,1.2182841300964355,1.5421359539031982
34000,0.14289355278015137,1.217284917831421,1.522153615951538
35000,0.13491201400756836,1.2262814044952393,1.611086130142212
35000,0.15291428565979004,1.1993129253387451,1.5681214332580566
35000,0.13589978218078613,1.2442879676818848,1.5661253929138184
35000,0.16290998458862305,1.220283031463623,1.5970888137817383
35000,0.14591193199157715,1.2372756004333496,1.5561118125915527
35000,0.16190147399902344,1.2033100128173828,1.5880963802337646
35000,0.15090727806091309,1.221282958984375,1.5870976448059082
35000,0.14289355278015137,1.2093079090118408,1.5761241912841797
35000,0.13592147827148438,1.2173030376434326,1.593090534210205
36000,0.159881591796875,1.2153048515319824,1.6081054210662842
36000,0.13891839981079102,1.2262799739837646,1.6050798892974854
36000,0.13691973686218262,1.219282865524292,1.6090993881225586
36000,0.14491677284240723,1.2562808990478516,1.6001055240631104
36000,0.14689350128173828,1.2722525596618652,1.6190965175628662
36000,0.15290045738220215,1.2492668628692627,1.670053482055664
36000,0.17289447784423828,1.258279800415039,1.9249050617218018
36000,0.14189362525939941,1.2203023433685303,1.6031053066253662
36000,0.1399083137512207,1.2462687492370605,1.6280779838562012
37000,0.16287708282470703,1.2672734260559082,1.6330921649932861
37000,0.1469106674194336,1.2143058776855469,1.654062032699585
37000,0.1418919563293457,1.2093088626861572,1.6290926933288574
37000,0.14991354942321777,1.2322947978973389,1.6140763759613037
37000,0.16288280487060547,1.3532259464263916,1.7810039520263672
37000,0.1569058895111084,1.3202409744262695,1.8259453773498535
37000,0.15499114990234375,1.2502858638763428,1.7040297985076904
37000,0.15488839149475098,1.2612600326538086,1.649078369140625
37000,0.14688706398010254,1.3012363910675049,1.6210987567901611
38000,0.14791345596313477,1.328223466873169,1.7130208015441895
38000,0.14889168739318848,1.3462119102478027,1.687053918838501
38000,0.14289331436157227,1.3032557964324951,1.7160241603851318
38000,0.1538839340209961,1.3512094020843506,1.7010531425476074
38000,0.1459188461303711,1.3292391300201416,1.7200162410736084
38000,0.16487741470336914,1.3092536926269531,1.7060482501983643
38000,0.15191006660461426,1.297257423400879,1.6700451374053955
38000,0.14289212226867676,1.2862663269042969,1.7500243186950684
38000,0.1428966522216797,1.2822473049163818,1.7140398025512695
39000,0.14791250228881836,1.285245418548584,1.8949167728424072
39000,0.1818695068359375,1.2882440090179443,1.7490251064300537
39000,0.15088891983032227,1.2922608852386475,1.719040870666504
39000,0.1469135284423828,1.2752511501312256,1.7599914073944092
39000,0.14590859413146973,1.2702510356903076,1.7450096607208252
39000,0.14591455459594727,1.259279727935791,1.7789864540100098
39000,0.14990472793579102,1.3092505931854248,1.7400124073028564
39000,0.1638777256011963,1.2622759342193604,1.7620172500610352
39000,0.15590286254882812,1.3022360801696777,1.7560961246490479
40000,0.16287851333618164,1.319225788116455,1.7820076942443848
40000,0.15090322494506836,1.3292388916015625,1.776982307434082
40000,0.16088414192199707,1.3122310638427734,1.9339208602905273
40000,0.18188905715942383,1.3022551536560059,1.776987075805664
40000,0.1468946933746338,1.304236650466919,1.7889983654022217
40000,0.14690852165222168,1.2922422885894775,1.7949824333190918
40000,0.1649014949798584,1.2972393035888672,1.7989723682403564
40000,0.18586993217468262,1.2932407855987549,1.8079888820648193
40000,0.15790963172912598,1.2832484245300293,1.7929725646972656
41000,0.16790533065795898,1.34721040725708,1.799992322921753
41000,0.1648852825164795,1.3132481575012207,1.8309721946716309
41000,0.15488672256469727,1.3262217044830322,1.8249778747558594
41000,0.1649024486541748,1.3921856880187988,1.7969717979431152
41000,0.16488432884216309,1.320225715637207,1.8289711475372314
41000,0.16288232803344727,1.3082530498504639,1.7880003452301025
41000,0.16390323638916016,1.347212553024292,1.7919604778289795
41000,0.1759021282196045,1.2952582836151123,1.7749865055084229
41000,0.1638803482055664,1.2952587604522705,1.7880020141601562
42000,0.17789483070373535,1.3372142314910889,1.7999703884124756
42000,0.16989660263061523,1.3362348079681396,1.946892261505127
42000,0.16690516471862793,1.3652169704437256,1.8349754810333252
42000,0.15288996696472168,1.3242239952087402,1.826974630355835
42000,0.15690851211547852,1.3062348365783691,1.8219573497772217
42000,0.17387795448303223,1.309251070022583,1.8179817199707031
42000,0.15490508079528809,1.3022527694702148,1.813966989517212
42000,0.15290403366088867,1.268272876739502,1.8389506340026855
42000,0.15990352630615234,1.299239158630371,1.8059666156768799
43000,0.1589031219482422,1.3522071838378906,1.8809309005737305
43000,0.16788029670715332,1.3681981563568115,1.8519611358642578
43000,0.16288399696350098,1.409177541732788,1.8439669609069824
43000,0.16190743446350098,1.3462300300598145,1.890942096710205
43000,0.16589760780334473,1.4141745567321777,1.8419528007507324
43000,0.17789793014526367,1.3562240600585938,1.841953992843628
43000,0.16288399696350098,1.3722150325775146,1.8509495258331299
43000,0.18887066841125488,1.3652167320251465,1.8469634056091309
43000,0.15891242027282715,1.4081945419311523,1.81496262550354
44000,0.17687273025512695,1.3662021160125732,1.9029343128204346
44000,0.17190122604370117,1.3582048416137695,1.8829278945922852
44000,0.17087697982788086,1.4271838665008545,1.8979206085205078
44000,0.16589760780334473,1.3542068004608154,1.9029169082641602
44000,0.16588449478149414,1.3832082748413086,1.9069287776947021
44000,0.1699051856994629,1.3762128353118896,1.8909168243408203
44000,0.17589211463928223,1.3122494220733643,1.8809287548065186
44000,0.17089581489562988,1.370197057723999,1.8889238834381104
44000,0.16088509559631348,1.3781957626342773,1.8639519214630127
45000,0.17988896369934082,1.3432295322418213,2.002859592437744
45000,0.17389822006225586,1.3402314186096191,1.926919937133789
45000,0.17087864875793457,1.3472247123718262,1.931915283203125
45000,0.15990686416625977,1.3801920413970947,1.9518892765045166
45000,0.16589784622192383,1.3602023124694824,1.9468917846679688
45000,0.16590189933776855,1.3492302894592285,1.9159061908721924
45000,0.16588759422302246,1.369201421737671,1.9498844146728516
45000,0.17289948463439941,1.3921880722045898,1.9149069786071777
45000,0.1748950481414795,1.3242418766021729,1.920902967453003
46000,0.18587088584899902,1.4171879291534424,1.9958791732788086
46000,0.16990041732788086,1.383207082748413,1.986865758895874
46000,0.1818699836730957,1.3842060565948486,1.9589040279388428
46000,0.18288636207580566,1.395200252532959,1.9868712425231934
46000,0.16788673400878906,1.3811907768249512,1.9708707332611084
46000,0.1688995361328125,1.3971986770629883,1.953885555267334
46000,0.19188761711120605,1.3901863098144531,1.9418911933898926
46000,0.17687606811523438,1.3782100677490234,1.9668972492218018
46000,0.18888640403747559,1.3612196445465088,1.9818665981292725
47000,0.1918931007385254,1.4031777381896973,2.0318381786346436
47000,0.18287181854248047,1.4361779689788818,2.019864082336426
47000,0.17189645767211914,1.427166223526001,2.043837547302246
47000,0.20187950134277344,1.4161713123321533,2.0398378372192383
47000,0.18986892700195312,1.3991808891296387,2.000877857208252
47000,0.18686723709106445,1.4101924896240234,2.0058786869049072
47000,0.19985723495483398,1.412174940109253,2.117814540863037
47000,0.18689227104187012,1.3652000427246094,2.1048216819763184
47000,0.18886399269104004,1.452150821685791,2.0288589000701904
48000,0.1698780059814453,1.429166316986084,2.0638246536254883
48000,0.18087005615234375,1.4331636428833008,2.0698423385620117
48000,0.1728801727294922,1.4341611862182617,2.061837911605835
48000,0.18286705017089844,1.4411568641662598,2.031862735748291
48000,0.18986940383911133,1.4381580352783203,2.095823049545288
48000,0.19388747215270996,1.397200107574463,2.080810308456421
48000,0.18187236785888672,1.3762130737304688,2.080828905105591
48000,0.19089341163635254,1.3981819152832031,2.1147916316986084
48000,0.1768782138824463,1.4001805782318115,2.051846981048584
49000,0.18387150764465332,1.444157600402832,2.1008012294769287
49000,0.17989420890808105,1.4061768054962158,2.0928072929382324
49000,0.1828932762145996,1.4321818351745605,2.109793186187744
49000,0.1888875961303711,1.4521677494049072,2.087805986404419
49000,0.18089962005615234,1.418170690536499,2.0658178329467773
49000,0.19187116622924805,1.4381773471832275,2.0538461208343506
49000,0.18286943435668945,1.3952014446258545,2.097822427749634
49000,0.18789076805114746,1.391204833984375,2.0858051776885986
49000,0.17190027236938477,1.4451546669006348,2.064844846725464
50000,0.18189191818237305,1.4431583881378174,2.092804193496704
50000,0.17689919471740723,1.3991992473602295,2.108795166015625
50000,0.1898653507232666,1.4111742973327637,2.103817939758301
50000,0.18588042259216309,1.423184871673584,2.1138036251068115
50000,0.18287038803100586,1.3942012786865234,2.102821111679077
50000,0.2108747959136963,1.4171712398529053,2.0978035926818848
50000,0.18189287185668945,1.4451541900634766,2.068800926208496
50000,0.18587088584899902,1.4511516094207764,2.092824697494507
50000,0.181898832321167,1.4461560249328613,2.116771936416626
51000,0.1848766803741455,1.4541690349578857,2.1357827186584473
51000,0.18388676643371582,1.4051799774169922,2.1387829780578613
51000,0.1828937530517578,1.4041781425476074,2.1347813606262207
51000,0.18688440322875977,1.4151740074157715,2.120793104171753
51000,0.22684788703918457,1.4081761837005615,2.1457934379577637
51000,0.22586655616760254,1.4041945934295654,2.3346688747406006
51000,0.1848921775817871,1.4171912670135498,2.1497747898101807
51000,0.202880859375,1.4341793060302734,2.130779981613159
51000,0.17789483070373535,1.4121732711791992,2.131782293319702
52000,0.20387816429138184,1.4401576519012451,2.197746753692627
52000,0.18888187408447266,1.4201691150665283,2.154773712158203
52000,0.18687129020690918,1.4551482200622559,2.1737728118896484
52000,0.1878647804260254,1.4501526355743408,2.2187576293945312
